location,event,date,artist,coordinates
Bad Ragaz,QUELLROCK,2016-06-24,STEFANIE HEINZMANN,"(47.0034141, 9.501106199999999)"
Payerne,RED PIGS FESTIVAL,2016-06-24,SOLDAT LOUIS,"(46.8220266, 6.9405663)"
