location,event,date,artist,coordinates
Motiers,HORS TRIBU,2010-08-08,ROBE,"(46.9111044, 6.6113106)"
Geneve,MUSIQUES EN ETE,2010-08-08,DIANA DAMRAU,"(46.2043907, 6.1431577)"
Pregny,PREGNY ALP FESTIVAL,2010-08-08,LES JOYEUX FA DIESE,"(46.2420331, 6.1435559)"
Porrentruy,ROCK AIR PORRENTRUY,2010-08-08,FRANCOIS CORBIER,"(47.416647, 7.0765657)"
