location,event,date,artist,coordinates
Zurich,LIVE AT SUNSET,2014-07-14,PET SHOP BOYS,"(47.3768866, 8.541694)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,MGS / MANCHESTER GRAMMAR SCHOOL JAZZ,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,DR JOHN & THE NITE TRIPPERS,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,JERRY LEONIDE,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,OH! TIGER MOUNTAIN,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,SKATERS,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,SALVATORE FREDA,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-14,NINA KRAVIZ,"(46.4312213, 6.9106799)"
