location,event,date,artist,coordinates
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2008-08-15,CEZIGUES,"(46.1668075, 6.1145793)"
Geneve,MUSIQUES EN ETE,2008-08-15,K (CHANSON FRANCAISE),"(46.2043907, 6.1431577)"
Gampel,OPEN AIR DE GAMPEL,2008-08-15,OOMPH,"(46.3157745, 7.741944099999999)"
Avenches,ROCK OZ ARENES,2008-08-15,MIRKO / LAZY FAT PEOPLE,"(46.8806009, 7.0427075)"
