location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2009-07-23,IRIE REVOLTES,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-23,COLBIE CAILLAT,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-23,HURLEY AND THE BLUE DOTS,"(47.05016819999999, 8.3093072)"
Geneve,MUSIQUES EN ETE,2009-07-23,MARTINA JANKOVA,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2009-07-23,MOBY,"(46.3832683, 6.2347852)"
Alterswil,STONE HILL,2009-07-23,ZZZ...,"(46.7948597, 7.260381300000001)"
Verbier,VERBIER FESTIVAL,2009-07-23,DAVID FRAY,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-23,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-23,MATTHEW POLENZANI,"(46.0960814, 7.2285512)"
