location,event,date,artist,coordinates
Lausanne,HOLY GROOVE FESTIVAL,2016-10-08,FAMILY ATLANTICA,"(46.5196535, 6.6322734)"
Cluses,JAZZCONTREBAND,2016-10-08,CIE CALABASH,"(46.06039, 6.580582)"
Sion,JAZZCONTREBAND,2016-10-08,HELMY MORE FUNKER'S BIG BAND HMF,"(46.2331221, 7.360625999999999)"
Geneve,JAZZCONTREBAND,2016-10-08,MININO GARAY,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2016-10-08,TRIO BEY LER BEY,"(46.1829674, 6.1378539)"
