location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2013-08-06,JULIAN MARLEY,"(46.2043907, 6.1431577)"
Geneve,FETES DE GENEVE,2013-08-06,DALE,"(46.2043907, 6.1431577)"
Geneve,MUSIQUES EN ETE,2013-08-06,FLORIAN BOESCH,"(46.2043907, 6.1431577)"
