location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2011-08-07,MARIA JOAO PIRES,"(46.2043907, 6.1431577)"
Pregny,PREGNY ALP FESTIVAL,2011-08-07,ENSEMBLE ROMAND DE COR DES ALPES,"(46.2420331, 6.1435559)"
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2011-08-07,FLORIAN NOACK,"(46.2105553, 6.2317139)"
Porrentruy,ROCK AIR PORRENTRUY,2011-08-07,ALENKO,"(47.416647, 7.0765657)"
