location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2013-08-09,FLOYD BEAUMONT,"(46.2043907, 6.1431577)"
Geneve,FETES DE GENEVE,2013-08-09,ALOAN,"(46.2043907, 6.1431577)"
Sion,GUINNESS IRISH FESTIVAL,2013-08-09,SKERRYVORE,"(46.2331221, 7.360625999999999)"
Geneve,MUSIQUES EN ETE,2013-08-09,GUILLAUME PERRET AND THE ELECTRIC EPIC,"(46.2043907, 6.1431577)"
Porrentruy,ROCK AIR PORRENTRUY,2013-08-09,FOZZY,"(47.416647, 7.0765657)"
