location,event,date,artist,coordinates
Geneve,FESTIVAL DE JAZZ DE L'AMR,2008-04-20,CHLOE LEVY,"(46.2043907, 6.1431577)"
Geneve,FESTIVAL DE JAZZ DE L'AMR,2008-04-20,HENRI TEXIER,"(46.2043907, 6.1431577)"
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-20,TORD GUSTAVSEN,"(47.5595986, 7.5885761)"
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-20,ANGELIQUE KIDJO,"(47.5595986, 7.5885761)"
