location,event,date,artist,coordinates
Zurich,CHANSONS EN STOK,2011-09-23,PIGOR,"(47.3768866, 8.541694)"
Boncourt,FETE DU BISON & WEEK END COUNTRY,2011-09-23,CARROUSEL,"(47.4960637, 7.0157468)"
