location,event,date,artist,coordinates
Pully,PULLY A L'HEURE DU QUEBEC,2010-06-08,ARIANE MOFFATT,"(46.5092681, 6.6654949)"
Pully,PULLY A L'HEURE DU QUEBEC,2010-06-08,GAROU,"(46.5092681, 6.6654949)"
