location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2007-07-20,MY NAME IS GEORGE,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2007-07-20,DAMIEN RICE,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2007-07-20,SEAL,"(47.05016819999999, 8.3093072)"
Bern,GURTEN FESTIVAL BERN,2007-07-20,THE PIPETTES,"(46.9479739, 7.4474468)"
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-20,DR JOHN & THE NITE TRIPPERS,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-20,ERIK TRUFFAZ,"(46.4312213, 6.9106799)"
Geneve,MUSIQUES EN ETE,2007-07-20,ABAJI,"(46.2043907, 6.1431577)"
