location,event,date,artist,coordinates
Geneve,FESTIVAL DE LA BATIE,2010-09-12,"GANGPOL & MIT ""RADIO MINUS SOUND SYSTEM""","(46.2043907, 6.1431577)"
Montreux,SEPTEMBRE MUSICAL,2010-09-12,ORCHESTRE DE LA SUISSE ROMANDE,"(46.4312213, 6.9106799)"
Villars,VILLARS DE VIVRE,2010-09-12,HENRI DES,"(46.3, 7.05)"
Villars,VILLARS DE VIVRE,2010-09-12,ENRICO PIERANUNZI,"(46.3, 7.05)"
Villars,VILLARS DE VIVRE,2010-09-12,DIANE TELL,"(46.3, 7.05)"
