location,event,date,artist,coordinates
Geneve,FESTIVAL DE JAZZ DE L'AMR,2009-04-23,UNIT,"(46.2043907, 6.1431577)"
Bale (Basel),JAZZFESTIVAL BASEL,2009-04-23,JAN LUNDGREN,"(47.5595986, 7.5885761)"
Villeurbanne,ZIKEMO,2009-04-23,SIDILARSEN,"(45.771944, 4.8901709)"
