location,event,date,artist,coordinates
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2009-08-15,KYA BAMBA,"(46.1668075, 6.1145793)"
Hermance,JAZZ SUR LA PLAGE,2009-08-15,MARC ANDRE LEGER,"(46.3006983, 6.2449688)"
Gampel,OPEN AIR DE GAMPEL,2009-08-15,ASAF AVIDAN,"(46.3157745, 7.741944099999999)"
Avenches,ROCK OZ ARENES,2009-08-15,GREGOIRE,"(46.8806009, 7.0427075)"
