location,event,date,artist,coordinates
Lausanne,FESTIVAL BACH DE LAUSANNE,2011-11-04,GUSTAV LEONHARDT,"(46.5196535, 6.6322734)"
Lausanne,JAZZ ONZE +,2011-11-04,ALDO ROMANO,"(46.5196535, 6.6322734)"
Yverdon Les Bains,TRANSVOISINES,2011-11-04,PEAU,"(46.7784736, 6.641183)"
Bourg En Bresse,TRANSVOISINES,2011-11-04,KADEBOSTANY,"(46.20516749999999, 5.2255007)"
