location,event,date,artist,coordinates
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2009-07-30,BB BRUNES,"(46.8496401, 6.845060800000001)"
Geneve,MUSIQUES EN ETE,2009-07-30,NATHALIE STUTZMANN,"(46.2043907, 6.1431577)"
Verbier,VERBIER FESTIVAL,2009-07-30,JULIEN QUENTIN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-30,EVGENY KISSIN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-30,QUATUOR EBENE,"(46.0960814, 7.2285512)"
