location,event,date,artist,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-05,MISSY ELLIOTT,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-05,VAMPIRE WEEKEND,"(46.4312213, 6.9106799)"
Geneve,MUSIQUES EN ETE,2010-07-05,DANIEL HUMAIR,"(46.2043907, 6.1431577)"
