location,event,date,artist,coordinates
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2008-07-31,THE CHARLATANS,"(46.8496401, 6.845060800000001)"
Verbier,VERBIER FESTIVAL,2008-07-31,DAVID GUERRIER,"(46.0960814, 7.2285512)"
Geneve,VILLAGE TROPICAL,2008-07-31,RUMBA STEREO,"(46.2043907, 6.1431577)"
