location,event,date,artist,coordinates
Lausanne,BALELEC,2012-05-11,INNA DE YARD,"(46.5196535, 6.6322734)"
Meyrin,BOTOX,2012-05-11,ASTEROID BEACH,"(46.2283204, 6.070988)"
Geneve,MAPPING FESTIVAL,2012-05-11,DJ FLUSH,"(46.2043907, 6.1431577)"
Vernier,VERNIER SUR ROCK,2012-05-11,THE ASTEROIDS GALAXY TOUR,"(46.2122638, 6.1052686)"
