location,event,date,artist,coordinates
Lucerne,BLUE BALLS,2009-07-22,TELAPHONES,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-22,LUCINDA WILLIAMS,"(47.05016819999999, 8.3093072)"
Lucerne,BLUE BALLS,2009-07-22,HURLEY AND THE BLUE DOTS,"(47.05016819999999, 8.3093072)"
Geneve,MUSIQUES EN ETE,2009-07-22,URBAN SWING,"(46.2043907, 6.1431577)"
Nyon,PALEO FESTIVAL,2009-07-22,THE PRODIGY,"(46.3832683, 6.2347852)"
Verbier,VERBIER FESTIVAL,2009-07-22,SIMON TRPCESKI,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-22,JANINE JANSEN,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2009-07-22,ALESSIO BAX,"(46.0960814, 7.2285512)"
