location,event,date,artist,coordinates
Geneve,MUSIQUES METISSES A GENEVE,2008-05-23,DJ AMINA,"(46.2043907, 6.1431577)"
Sierre,SISMICS FESTIVAL,2008-05-23,KOCANI ORKESTAR,"(46.29413110000001, 7.533536199999999)"
