location,event,date,artist,coordinates
Lausanne,IMPETUS FESTIVAL SUISSE,2012-04-27,NAPALM DEATH,"(46.5196535, 6.6322734)"
Lausanne,IMPETUS FESTIVAL SUISSE,2012-04-27,FELDERMELDER,"(46.5196535, 6.6322734)"
