location,event,date,artist,coordinates
Lausanne,FESTIVAL BACH DE LAUSANNE,2015-11-20,CHRISTINE BUSCH,"(46.5196535, 6.6322734)"
Bern,FESTIVAL SAINT GHETTO,2015-11-20,NENEH CHERRY & ROCKETNUMBERNINE,"(46.9479739, 7.4474468)"
