location,event,date,artist,coordinates
Pully,PULLY A L'HEURE DU QUEBEC,2008-06-03,CHARLES DUBE,"(46.5092681, 6.6654949)"
Pully,PULLY A L'HEURE DU QUEBEC,2008-06-03,ERIC BELANGER,"(46.5092681, 6.6654949)"
