location,event,date,artist,coordinates
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2014-10-05,CHRISTOPH JAGGIN,"(46.8064773, 7.161971899999999)"
Lausanne,HOLY GROOVE FESTIVAL,2014-10-05,DAVID PHILIPS,"(46.5196535, 6.6322734)"
Geneve,JAZZCONTREBAND,2014-10-05,RALPH ALESSI,"(46.2043907, 6.1431577)"
