location,event,date,artist,coordinates
Geneve,L'AMR AUX CROPETTES,2015-06-27,PRISME,"(46.2043907, 6.1431577)"
Cully,LAVAUX CLASSIQUE,2015-06-27,FABRIZIO CHIOVETTA,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2015-06-27,STELLA SOUPPAYA,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2015-06-27,NIKOLAI LUGANSKY,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2015-06-27,GILLES VONSATTEL,"(46.4895985, 6.7290888)"
Pleigne,LUCELLE SONORE,2015-06-27,CATS ON TREES,"(47.4072829, 7.289801499999998)"
Saint Gallen,OPEN AIR DE SAINT GALLEN,2015-06-27,PLACEBO,"(47.4244818, 9.3767173)"
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2015-06-27,NIGHTMARES ON WAX,"(46.29413110000001, 7.533536199999999)"
