location,event,date,artist,coordinates
Bern,GURTEN FESTIVAL BERN,2009-07-16,BLOC PARTY,"(46.9479739, 7.4474468)"
Zurich,LIVE AT SUNSET,2009-07-16,DAVID GARRETT,"(47.3768866, 8.541694)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-16,STATUS QUO,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-16,ALLEN TOUSSAINT,"(46.4312213, 6.9106799)"
