location,event,date,artist,coordinates
Gampel,OPEN AIR DE GAMPEL,2006-08-17,THE PRODIGY,"(46.3157745, 7.741944099999999)"
Avenches,ROCK OZ ARENES,2006-08-17,OCEANSIZE,"(46.8806009, 7.0427075)"
