location,event,date,artist,coordinates
Bern,GURTEN FESTIVAL BERN,2016-07-16,PAUL KALKBRENNER,"(46.9479739, 7.4474468)"
Fribourg,LES GEORGES,2016-07-16,GAETAN,"(46.8064773, 7.161971899999999)"
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-16,ZAPPA PLAYS ZAPPA,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-16,HAROLD LOPEZ NUSSA,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-16,LAOLU,"(46.4312213, 6.9106799)"
Locarno,MOON AND STARS,2016-07-16,GENTLEMAN (AND THE EVOLUTION),"(46.16699879999999, 8.7942643)"
Sion,SION SOUS LES ETOILES,2016-07-16,FRANCIS CABREL,"(46.2331221, 7.360625999999999)"
Munchenstein,SUMMERSTAGE BASEL,2016-07-16,77 BOMBAY STREET,"(47.5226485, 7.6150661)"
Estavayer le Lac,SWING IN THE WIND - SWINGIN,2016-07-16,ULF WAKENIUS,"(46.8496401, 6.845060800000001)"
