location,event,date,artist,coordinates
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2014-10-11,CELIA ROMERO,"(46.8064773, 7.161971899999999)"
Sion,JAZZCONTREBAND,2014-10-11,LEO TARDIN,"(46.2331221, 7.360625999999999)"
Geneve,JAZZCONTREBAND,2014-10-11,DEJAN TERZIC,"(46.2043907, 6.1431577)"
Carouge,JAZZCONTREBAND,2014-10-11,CHIC STREET MAN,"(46.1829674, 6.1378539)"
Le Lignon,VERNIER SUR ROCK,2014-10-11,ANTHONY B,"(46.203703, 6.0961889)"
