location,event,date,artist,coordinates
Annecy,JAZZCONTREBAND,2006-10-11,E'MOW,"(45.899247, 6.129384)"
Geneve,JAZZCONTREBAND,2006-10-11,AHMAD MANSOUR,"(46.2043907, 6.1431577)"
