location,event,date,artist,coordinates
Zurich,LIVE AT SUNSET,2009-07-10,STEPHAN EICHER,"(47.3768866, 8.541694)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-10,BAABA MAAL,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-10,JEDI MIND TRICKS,"(46.4312213, 6.9106799)"
Geneve,MUSIQUES EN ETE,2009-07-10,GONG LINNA,"(46.2043907, 6.1431577)"
