location,event,date,artist,coordinates
Vevey,HEARTLAND,2011-10-28,JIM WHITE,"(46.4628333, 6.8419192)"
Vevey,HEARTLAND,2011-10-28,THE SADIES,"(46.4628333, 6.8419192)"
Nyon,NYON'S ON FIRE,2011-10-28,DESTINITY,"(46.3832683, 6.2347852)"
