location,event,date,artist,coordinates
Bulle,FRANCOMANIAS,2012-05-19,YODELICE,"(46.6154512, 7.057726799999999)"
Carouge,LOKOS,2012-05-19,ONE HOUR BEFORE BREAKFAST,"(46.1829674, 6.1378539)"
