location,event,date,artist,coordinates
Geneve,FETES DE GENEVE,2012-08-02,DOOLIN',"(46.2043907, 6.1431577)"
Geneve,FETES DE GENEVE,2012-08-02,COCK ROBIN,"(46.2043907, 6.1431577)"
Sion,GUINNESS IRISH FESTIVAL,2012-08-02,THE CHIEFTAINS,"(46.2331221, 7.360625999999999)"
Geneve,MUSIQUES EN ETE,2012-08-02,QUATUOR YSAYE,"(46.2043907, 6.1431577)"
Porrentruy,ROCK AIR PORRENTRUY,2012-08-02,KILLBODY TUNING,"(47.416647, 7.0765657)"
Avenches,ROCK OZ ARENES,2012-08-02,IGGY POP,"(46.8806009, 7.0427075)"
Verbier,VERBIER FESTIVAL,2012-08-02,ANTOINE TAMESTIT,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2012-08-02,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2012-08-02,RAY CHEN,"(46.0960814, 7.2285512)"
