location,event,date,artist,coordinates
Thun,AM SCHLUSS,2013-08-01,STILLER HAS,"(46.7579868, 7.6279881)"
Geneve,FETES DE GENEVE,2013-08-01,DJ RAPHY,"(46.2043907, 6.1431577)"
Geneve,FETES DE GENEVE,2013-08-01,SELAH SUE,"(46.2043907, 6.1431577)"
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2013-08-01,THE RAVENERS,"(46.8496401, 6.845060800000001)"
Verbier,VERBIER FESTIVAL,2013-08-01,LEONIDAS KAVAKOS,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2013-08-01,VERBIER FESTIVAL ORCHESTRA / VFO,"(46.0960814, 7.2285512)"
Verbier,VERBIER FESTIVAL,2013-08-01,JANINE JANSEN,"(46.0960814, 7.2285512)"
