location,event,date,artist,coordinates
Morges,DIABOLO FESTIVAL,2013-06-22,HENRI DES,"(46.5088127, 6.496130099999999)"
Cully,LAVAUX CLASSIQUE,2013-06-22,SARAH LAVAUX,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2013-06-22,PLAMENA MANGOVA,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2013-06-22,ALEXANDRE KNIAZEV,"(46.4895985, 6.7290888)"
Cully,LAVAUX CLASSIQUE,2013-06-22,LES MENTSH,"(46.4895985, 6.7290888)"
Bad Ragaz,QUELLROCK,2013-06-22,PEACOCKS,"(47.0034141, 9.501106199999999)"
