location,event,date,artist,coordinates
Pully,PULLY A L'HEURE DU QUEBEC,2006-06-06,CHLOE SAINTE MARIE,"(46.5092681, 6.6654949)"
Lutry,PULLY A L'HEURE DU QUEBEC,2006-06-06,MARIO BRASSARD,"(46.5088803, 6.6827638)"
Pully,PULLY A L'HEURE DU QUEBEC,2006-06-06,YVES SAVARD,"(46.5092681, 6.6654949)"
Pully,PULLY A L'HEURE DU QUEBEC,2006-06-06,ROBERT CHARLEBOIS,"(46.5092681, 6.6654949)"
