location,event,date,artist,coordinates
Geneve,MUSIQUES EN ETE,2009-08-21,STEVANS,"(46.2043907, 6.1431577)"
Pully,PULLY FOR NOISE,2009-08-21,THE STREETS,"(46.5092681, 6.6654949)"
