	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	25927	 Fasskeller	Hubstrasse 27, 9500 Wil	340424	Chiquita Rabauken	 03 March 2012 	['checkon', 'Philipp Aregger', 'Eli Verveine', 'gabor']
1	25927	 Fasskeller	Hubstrasse 27, 9500 Wil	142899	Chiquita Rabauken	 06 March 2010 	[' Philipp Aregger', ' checkon', 'gabor']
