	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	117098	 la Petite Reine	Place de Montbrillant, Geneva	831786	Techno Time	 23 April 2016 	['Yann Detroit', 'Manuheme']
1	117098	 la Petite Reine	Place de Montbrillant, Geneva	824143	Manuheme	 09 April 2016 	['ManuHeme (5ens) ']
