festival,location,date,artist
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2016-Aout-05,ERIN MORLEY
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2013-Juin-01,FLORIAN BOESCH
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2013-Juin-02,MICHAEL SCHADE
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2013-Juin-05,BERNARDA FINK
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2013-Juin-07,AMEL BRAHIM DJELLOUL
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2013-Juin-08,MARIE CLAUDE CHAPPUIS
FESTIVAL INTERNATIONAL DU LIED,Fribourg,2013-Juin-09,ALEX PENDA
