festival,location,date,artist
FETES DE GENEVE,Geneve,2012-Juil.-26,PEP'S
FETES DE GENEVE,Geneve,2012-Juil.-27,AYA WASKA
FETES DE GENEVE,Geneve,2012-Juil.-28,TWEETERS
FETES DE GENEVE,Geneve,2012-Juil.-29,JUKEBOX HEROES
FETES DE GENEVE,Geneve,2012-Juil.-30,OUT OF LAW
FETES DE GENEVE,Geneve,2012-Juil.-31,AXELLE RED
FETES DE GENEVE,Geneve,2012-Aout-01,CISCO HERZHAFT
FETES DE GENEVE,Geneve,2012-Aout-02,DOOLIN'
FETES DE GENEVE,Geneve,2012-Aout-02,COCK ROBIN
FETES DE GENEVE,Geneve,2012-Aout-03,LUSSI IN THE SKY
FETES DE GENEVE,Geneve,2012-Aout-03,LIO
FETES DE GENEVE,Geneve,2012-Aout-04,JANAINA MELLO
FETES DE GENEVE,Geneve,2012-Aout-04,RECALL
FETES DE GENEVE,Geneve,2012-Aout-05,GORA
FETES DE GENEVE,Geneve,2012-Aout-05,EARTH WIND & FIRE EXPERIENCE FEATURING AL MCKAY
FETES DE GENEVE,Geneve,2012-Aout-06,KIRIFI
FETES DE GENEVE,Geneve,2012-Aout-06,TOTOJAM
FETES DE GENEVE,Geneve,2012-Aout-07,BASTIEN REMY
FETES DE GENEVE,Geneve,2012-Aout-08,LE BEAU LAC DE BALE
FETES DE GENEVE,Geneve,2012-Aout-08,THE RABEATS
FETES DE GENEVE,Geneve,2012-Aout-09,PASCAL ALBA
FETES DE GENEVE,Geneve,2012-Aout-09,JESTOFUNK
FETES DE GENEVE,Geneve,2012-Aout-10,FULGUROFUNK
FETES DE GENEVE,Geneve,2012-Aout-10,MEDI
FETES DE GENEVE,Geneve,2012-Aout-11,ZY-AMM
FETES DE GENEVE,Geneve,2012-Aout-11,JULES ERADES
FETES DE GENEVE,Geneve,2012-Aout-12,ERIK BAMY
FETES DE GENEVE,Geneve,2012-Aout-12,MANOLO THE VOICE OF THE GIPSIES
