festival,location,date,artist
JAZZCONTREBAND,Annecy,2015-Oct.-17,URBAN SHAMAN
JAZZCONTREBAND,Saint Claude,2015-Oct.-17,DAVID CHEVALLIER (SONART)
JAZZCONTREBAND,Geneve,2015-Oct.-17,OHAD TALMOR
JAZZCONTREBAND,Carouge,2015-Oct.-17,EVARISTO PEREZ
JAZZCONTREBAND,Geneve,2015-Oct.-18,OHAD TALMOR
JAZZCONTREBAND,Geneve,2015-Oct.-19,JACQUES SIRON
JAZZCONTREBAND,Geneve,2015-Oct.-23,ALICE PERRET
JAZZCONTREBAND,Carouge,2015-Oct.-23,QUATUOR MICHELANGELO
JAZZCONTREBAND,Geneve,2015-Oct.-24,JEROME SABBAGH
JAZZCONTREBAND,Carouge,2015-Oct.-24,CLEM CARDENAS
JAZZCONTREBAND,Carouge,2014-Oct.-02,CAULIFLOWER
JAZZCONTREBAND,Geneve,2014-Oct.-03,ATOMIC
JAZZCONTREBAND,Nyon,2014-Oct.-03,JIBCAE
JAZZCONTREBAND,Carouge,2014-Oct.-03,UPTAKE
JAZZCONTREBAND,Evian Les Bains,2014-Oct.-04,GREGORY PORTER
JAZZCONTREBAND,Nyon,2014-Oct.-04,ABLAYE CISSOKO
JAZZCONTREBAND,Collonge Bellerive,2014-Oct.-04,ANTHONY JOSEPH
JAZZCONTREBAND,Geneve,2014-Oct.-04,BASEL RAJOUB
JAZZCONTREBAND,Carouge,2014-Oct.-04,HORS PISTES
JAZZCONTREBAND,Geneve,2014-Oct.-05,RALPH ALESSI
JAZZCONTREBAND,Geneve,2014-Oct.-06,VERS L'HORIZON
JAZZCONTREBAND,Lausanne,2014-Oct.-06,MARIE (MARIE GRILLET)
JAZZCONTREBAND,Seynod,2014-Oct.-07,CHIC STREET MAN
JAZZCONTREBAND,Lausanne,2014-Oct.-07,ANTIDOGMA
JAZZCONTREBAND,Annemasse,2014-Oct.-08,ALPS NEW JAZZ
JAZZCONTREBAND,Yverdon Les Bains,2014-Oct.-08,FABIEN SEVILLA
JAZZCONTREBAND,Lausanne,2014-Oct.-08,ADRIANO BASSANINI
JAZZCONTREBAND,Annecy,2014-Oct.-08,EVARISTO PEREZ
JAZZCONTREBAND,Chamonix Mont Blanc,2014-Oct.-09,LES MANCHOTS
JAZZCONTREBAND,Divonne Les Bains,2014-Oct.-09,JUREK
JAZZCONTREBAND,Lausanne,2014-Oct.-09,JOHN DEAR
JAZZCONTREBAND,Carouge,2014-Oct.-09,DONALDO FLORES
JAZZCONTREBAND,Hermance,2014-Oct.-10,JERRY LEONIDE
JAZZCONTREBAND,Annemasse,2014-Oct.-10,ERNESTO TITO PUENTES
JAZZCONTREBAND,Lausanne,2014-Oct.-10,ILLEGAL GROOVE
JAZZCONTREBAND,Geneve,2014-Oct.-10,SAMUEL CHARRIER
JAZZCONTREBAND,Carouge,2014-Oct.-10,BENOIT PARADIS
JAZZCONTREBAND,Sion,2014-Oct.-11,LEO TARDIN
JAZZCONTREBAND,Geneve,2014-Oct.-11,DEJAN TERZIC
JAZZCONTREBAND,Carouge,2014-Oct.-11,CHIC STREET MAN
