festival,location,date,artist
LAVAUX CLASSIQUE,Cully,2012-Juil.-01,GAETAN
LAVAUX CLASSIQUE,Cully,2012-Juil.-01,HAKON AUSTBO
LAVAUX CLASSIQUE,Cully,2011-Juin-20,CEDRIC TIBERGHIEN
LAVAUX CLASSIQUE,Cully,2011-Juin-20,HENRI DEMARQUETTE
LAVAUX CLASSIQUE,Cully,2011-Juin-21,CEDRIC TIBERGHIEN
LAVAUX CLASSIQUE,Cully,2011-Juin-21,HENRI DEMARQUETTE
LAVAUX CLASSIQUE,Cully,2011-Juin-21,PLAMENA MANGOVA
LAVAUX CLASSIQUE,Cully,2011-Juin-22,GERARD WYSS
LAVAUX CLASSIQUE,Cully,2011-Juin-22,QUATUOR PRAZAK
LAVAUX CLASSIQUE,Cully,2011-Juin-23,CEDRIC TIBERGHIEN
LAVAUX CLASSIQUE,Cully,2011-Juin-23,HENRI DEMARQUETTE
LAVAUX CLASSIQUE,Cully,2011-Juin-23,ANDREAS STAIER
LAVAUX CLASSIQUE,Cully,2011-Juin-24,CEDRIC TIBERGHIEN
LAVAUX CLASSIQUE,Cully,2011-Juin-24,HENRI DEMARQUETTE
LAVAUX CLASSIQUE,Cully,2011-Juin-24,VINCENT THEVENAZ
LAVAUX CLASSIQUE,Cully,2011-Juin-24,LA VENEXIANA
LAVAUX CLASSIQUE,Cully,2011-Juin-25,SARAH LAVAUD
LAVAUX CLASSIQUE,Cully,2011-Juin-25,CEDRIC TIBERGHIEN
LAVAUX CLASSIQUE,Cully,2011-Juin-26,QUINTETTE TRI I DVE
LAVAUX CLASSIQUE,Cully,2011-Juin-26,FABRIZIO CHIOVETTA
LAVAUX CLASSIQUE,Cully,2010-Juin-22,GUY FRANCOIS LEUENBERGER
LAVAUX CLASSIQUE,Cully,2010-Juin-23,CEDRIC TIBERGHIEN
LAVAUX CLASSIQUE,Cully,2010-Juin-24,ROMAN TREKEL
LAVAUX CLASSIQUE,Cully,2010-Juin-25,VINCENT THEVENAZ
LAVAUX CLASSIQUE,Cully,2010-Juin-25,STEPHANE CHAPUIS
LAVAUX CLASSIQUE,Cully,2010-Juin-26,GERARD WYSS
LAVAUX CLASSIQUE,Cully,2010-Juin-27,KELLER QUARTETT
LAVAUX CLASSIQUE,Cully,2009-Juin-16,QUATUOR VOCE
LAVAUX CLASSIQUE,Cully,2009-Juin-17,GILLES APAP
LAVAUX CLASSIQUE,Cully,2009-Juin-18,ORCHESTRE DE CHAMBRE DE LAUSANNE (OCL)
LAVAUX CLASSIQUE,Cully,2009-Juin-19,BERTRAND CHAMAYOU
LAVAUX CLASSIQUE,Cully,2009-Juin-19,CHLOE LEVY
LAVAUX CLASSIQUE,Cully,2009-Juin-20,LA SESTINA
LAVAUX CLASSIQUE,Cully,2009-Juin-20,MURIEL CANTOREGGI
LAVAUX CLASSIQUE,Cully,2009-Juin-20,BRIGITTE FOURNIER
