festival,location,date,artist
INFERNO,Lausanne,2014-Juin-27,GOJIRA
INFERNO,Lausanne,2014-Juin-28,SOLSTAFIR
INFERNO,Veytaux,2013-Mar.-14,WARDRUNA
INFERNO,Lausanne,2013-Mar.-14,HELL MILITIA
INFERNO,Lausanne,2013-Mar.-15,SAMAEL
INFERNO,Lausanne,2013-Mar.-16,DARK FUNERAL
INFERNO,Lausanne,2012-Mar.-09,1349
INFERNO,Lausanne,2012-Mar.-10,GUILLAUME PERRET AND THE ELECTRIC EPIC
INFERNO,Lausanne,2012-Mar.-10,IMMORTAL
INFERNO,Lausanne,2011-Fev.-25,ENSLAVED
INFERNO,Lausanne,2011-Fev.-26,WATAIN
INFERNO,Lausanne,2011-Fev.-27,THE SECRET
