festival,location,date,artist
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,ENSEMBLE VOCAL DE LAUSANNE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,IETO
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,LES PETITS CHANTEURS A LA GUEULE DE BOIS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,FINK
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,THE CYBORGS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,MOHAMED NOUAR
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,CHAPELIER FOU
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-11,ELEKTRO GUZZI
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,PALKOMUSKI
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,LES SOEURS GOUDRON
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,MARTIN O
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,HOQUETS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,MOHAMED NOUAR
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,CAMERA
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-12,HOUSSE DE RACKET
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-13,COCOROSIE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-13,CAPACOCHA
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-13,HOQUETS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-13,MARTIN O
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-13,THE CRANE ANGELS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,ANTHONY JOSEPH
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,ARNAUD DUCRET
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,BARCELLA
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,MAIA VIDAL
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,DAVID NEERMAN
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,OY
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-14,KARAOKE FROM HELL
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,BARCELLA
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,MAIA VIDAL
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,LES PETITS CHANTEURS A LA GUEULE DE BOIS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,THE VIENNA VEGETABLE ORCHESTRA
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,MAUD LIARDON
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,ARNAUD DUCRET
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2012-Juil.-15,GREIS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juin-28,BAUCHKLANG
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juin-28,PROFESSOR WOUASSA
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juin-28,PUBLICIST
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juin-30,BENJAMIN PAULIN
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juil.-01,MY LITTLE CHEAP DICTAPHONE (MLCD)
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juil.-01,WE ARE ENFANT TERRIBLE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juil.-03,CHEWY
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2011-Juil.-03,MR DAME
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-06,IMPERIAL KIKIRISTAN (FANFARE)
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-06,GLI ANGELI
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-06,LES COWBOYS FANTOMES
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-06,LES ESPOIRS DE CORONTHIE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-06,JOSA PEIT
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-07,IMPERIAL KIKIRISTAN (FANFARE)
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-07,VIRGINIE FALQUET
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-07,JOSA PEIT
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-07,STUURBAARD BAKKEBAARD
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-07,JEANNE CHERHAL
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-07,THE PHENOMENAL HANDCLAP BAND
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-08,"GANGPOL & MIT ""RADIO MINUS SOUND SYSTEM"""
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-08,JOSA PEIT
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-08,MARIE CECILE BERTHEAU
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-08,GABLE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-08,CASIOKIDS
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-09,MISS TROUBLE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-09,KRAAH ZEHNDER TRIO
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-09,JEAN CHRISTOPHE GEISER
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-09,FRANCOIZ BREUT
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-10,KADEBOSTANY
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-10,FRANCOIS VE
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-10,KRAAH ZEHNDER TRIO
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-11,RETROTUBES
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-11,L'HISTOIRE DE BABAR
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-11,SCARLATTI
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-11,LULUXPO
FESTIVAL DE LA CITE A LAUSANNE,Lausanne,2010-Juil.-11,QUATUOR TERPSYCORDES
