festival,location,date,artist
SWISS PSYCH FEST,Yverdon Les Bains,2014-Mai-09,THE OSCILLATION
SWISS PSYCH FEST,Yverdon Les Bains,2014-Mai-10,THE TELESCOPES
SWISS PSYCH FEST,Yverdon Les Bains,2013-Mai-17,THE FORKS
SWISS PSYCH FEST,Yverdon Les Bains,2013-Mai-18,THE BLACK WILLOWS
