Zollstrasse 80, 8005 Zürich	(47.38132239999999, 8.5315584)
Zug	(47.1661672, 8.5154946)
Zukunft	(47.3782113, 8.5273946)
Zumikon	(47.3298953, 8.623968999999999)
Zurcherstrasse 1, 5400, Baden	(47.4711261, 8.3061215)
Zurich	(47.3768866, 8.541694)
Zweisimmen	(46.5540893, 7.372062799999999)
Zwinglipl., 8001 Zürich	(47.3703455, 8.544243699999999)
Zwinglistrasse 12, 8004 Zürich	(47.3782451, 8.5292281)
Zähringerstrasse  39, 8001, Zürich	(47.375933, 8.5444093)
Zürcherstrasse 1, 5400, Baden	(47.4711261, 8.3061215)
Zürich	(47.3768866, 8.541694)
bis,, Rue de Genève 55, 1004 Lausanne	(46.5225321, 6.622190300000001)
e-194618	None
e-195155	None
e-198056	None
e-198057	None
e-198060	None
e-198144	None
ewz-Unterwerk-Selnau	(47.3723692, 8.532108599999999)
monthey	(46.2521873, 6.9469598)
nan	(18.7756318, 100.7730417)
null	(46.6377269, 9.279876999999999)
rue du Château 21 1510 Moudon	(46.6694462, 6.794464199999999)
Überlandstrasse 219, 8600 Dübendorf	(47.4004875, 8.6244625)
