,location,event,date,artists,genre
0,Luzern,Lucerne-Festival,2013-08-22,"['Laura Schmid ', ' Pablo Barragán Hernández ']",Classic
1,Winterthur,Winterthurer-Musikfestwochen,2013-08-22,"['Turbostaat ', ' Jim Lockey & The Solemn Sun ']",
2,Pully,For-Noise-Festival,2013-08-22,"['Tomahawk ', ' Rangleklods ']",
3,Basel,Madball,2013-08-22,['Madball '],
4,Winterthur,Sommerkonzert,2013-08-22,[' Daniele Galaverna '],Classic
5,Zürich,Swiss-Charity-Concert,2013-08-22,"[' Koh Gabriel Kameda ', ' conductor: Victor Emanuel von Monteton ']",Classic
6,Zürich,Momentaufnahme,2013-08-22,"['Gabriela Tanner ', ' Susanne Petersen ', ' Verena Barbara Gohl ', ' Christina Jaccard ']",Pop
7,Luzern,Salonmusik,2013-08-22,"['Martin Schaefer ', ' Richard Decker ']",Classic
8,Komplex-457,Zürich,2013-08-22,"['The Offspring ', ' Itchy Poopzkid ']",
9,Pully,For-Noise-Festival,2013-08-22,[' Christine & The Queens '],Electronic
10,Murten,Sinfoniekonzert-Das-Vierte-und-die-Vierte,2013-08-22,[' Giovanni Bellucci '],Classic
11,Ch.-du-Stand-5,Pully,2013-08-22,"['Veto ', ' The Soft Moon ']",Veto
12,Winterthur,Winterthurer-Musikfestwochen,2013-08-22,['Budzillus '],
13,Bern,Downset-Abgesagt,2013-08-22,['Downset '],
14,Zürich,Lost-Score,2013-08-22,['Lost Score '],
15,Basel,Feya-Faku-Quintet,2013-08-22,"[' Feya Faku ', ' Domenic Landolf ', ' Colin Vallon ', ' Fabian Gisler ', ' Dominic Egli ']",
16,Basel,Vanden-Plas,2013-08-22,['Vanden Plas '],
17,Winterthur,Wayfaring-Trails,2013-08-22,"[' Mya Audrey ', ' Christian Spahni ', ' Simon Britschgi ']",Pop
18,Luzern,Jam-Session,2013-08-22,['Richard Decker '],
