,location,event,date,artists,genre
0,Basel,Itchy-Poopzkid,2013-10-17,['Itchy Poopzkid '],
1,Zürich,Konzert,2013-10-17,[' Frank Peter Zimmermann '],Classic
2,Luzern,Konzert,2013-10-17,[' Truls Mørk '],Classic
3,Zürich,Corin-Curschellas,2013-10-17,"['Corin Curschellas ', ' Andy Gabriel ']",
4,Zürich,Rue-Royale,2013-10-17,['Rue Royale '],Pop
5,Pratteln,Ten-Years-After,2013-10-17,['Ten Years After '],
6,Luzern,Salonmusik,2013-10-17,"['Martin Schaefer ', ' Richard Decker ']",Classic
7,Luzern,Steaming-Satellites,2013-10-17,['Steaming Satellites '],
8,Bern,Famous-October,2013-10-17,"[' Sarah Bowman ', ' Rene Coal Burrrell ']",
9,Zürich,Nosso-mar,2013-10-17,"['Jenny Chi ', ' Jenny Chi ', ' Michael Zisman ', ' André Siqueira ', ' Thomas Silvestri ', ' Ralph Sonderegger ', ' Mauro Martins ', ' Daniel Pezzotti ', ' Josep Joaquim Sanchis ']",
10,Baden,Verschiedene-Epochen,2013-10-17,"['Rebekka Löw ', ' Jin-Young Lee ']",Classic
11,Zürich,Edoardo-Bennato,2013-10-17,['Edoardo Bennato '],Pop
12,Zürich,Dschané,2013-10-17,"[' Andrea Panitz ', ' Ilsi Muna Ferrer ', ' Lucy Novotnà ', ' Caspar Fries ', ' Marc Bantelli ', ' Igor Bogoev ']",
13,Winterthur,French-Connection,2013-10-17,"[' Guido Bruggmann ', ' Denis Naegely ', ' Christian Steiner ', ' Res Erhardt ', ' Urs Hausheer ']",
14,Aarau,U.K.-Trio,2013-10-17,"[' Ueli Kempter ', ' Andreas Aeberhard ', ' Kevin Chesham ']",
15,Baden,Bassless-Trio,2013-10-17,"[' Samo Salamon ', ' Dominique Pifarely ', ' Roberto Dani ']",
16,Luzern,Metall-Magnet-Schlagzeugsolo,2013-10-17,['Sebastian Hofmann '],Classic
17,Basel,Madison-Violet,2013-10-17,['Madison Violet '],
18,Pratteln,White-Wizzard,2013-10-17,['White Wizzard '],
19,Zürich,Meeting-Bill-&-Marko,2013-10-17,"[' Reto Suhner ', ' Lukas Heuss ', ' Christoph Grab ']",
20,Arena-Genève,null,2013-10-17,['C2C '],C2C
21,Frick,Delta-Moon,2013-10-17,['Delta Moon '],
22,ISC-Club,Bern,2013-10-17,['Kadavar '],Kadavar
23,Basel,Irie-Révoltés,2013-10-17,['Irie Révoltés '],
24,Baden,Behnke-&-Band,2013-10-17,['Behnke & Band '],Pop
25,Liebefeld,Bounce,2013-10-17,"[' Julian Hesse ', ' Jonathan Maag ', ' Andrey Tatarinets ', ' Domi Chansorn ']",
26,Baden,Jazz-Risotto-und-Performance,2013-10-17,"['Mirjam Harzenmoser ', ' Ueli Gygli ', ' Mischa Frey ', ' Alex Merz ']",
27,Bern,Bleib-stehn-Trio,2013-10-17,"['Markus Maria Enggist ', ' Stefan W. Müller ', ' Michel Poffet ']",Pop
28,Basel,Alony-Leicht-Wingold,2013-10-17,"[' Efrat Alony ', ' Oliver Leicht ', ' Frank Wingold ']",
29,Aarburg,Walter-Trout,2013-10-17,['Walter Trout '],
30,Sankt-Gallen,No-Age,2013-10-17,['No Age '],
31,Zürich,Salsamania,2013-10-17,['DJs Mauri '],
32,null,Karma-to-Burn-feat.-Rob-The-Exploited,2013-10-17,"['Karma to Burn feat. Rob The Exploited ', ' support: Flieger ']",Pop
33,Zürich,A-Tribute-to-Astor-Piazzolla,2013-10-17,"[' Adam Taublitz ', ' Thomas Dobler ', ' Denis Croisonnier ', ' Rätus Flisch ']",
34,Zürich,Allie,2013-10-17,['Allie '],
35,Luzern,Jam-Session,2013-10-17,['Richard Decker '],
36,Zürich,Gunvor,2013-10-17,['Gunvor '],Pop
37,Bern,The-Next-Movement,2013-10-17,"[' Reggie Saunders ', ' Sybille Fässler ', ' Reto Siegrist ', ' Sam Siegenthaler ', ' Pascal P. Kaeser ', ' JJ Flueck ']",
38,Zürich,Protestango,2013-10-17,['Protestango '],
