,location,event,date,artists,genre
0,Zürich,Festkonzert-100-Jahr-Jubiläum-Schweizerischer-Musikerverband,2014-10-06,[' works by Jean-François Michel '],Classic
1,Zürich,Kid-Ink,2014-10-06,['Kid Ink '],
2,Zürich,Ingrid-Michaelson-abgesagt,2014-10-06,['Ingrid Michaelson '],Pop
3,Zürich,Azealia-Banks-abgesagt,2014-10-06,['Azealia Banks '],
4,Zürich,Taymir,2014-10-06,['Taymir '],
5,Baden,Sandy-Patton,2014-10-06,"['Sandy Patton ', ' Sandy Patton ', ' Franz Biffiger ', ' Michel Poffet ', ' Wege Wüthrich ', ' David Elias ']",
6,Zürich,Mick-Harvey,2014-10-06,['Mick Harvey '],
7,Zürich,Artist-in-Residence-Florian-Egli,2014-10-06,"[' René Mosele ', ' François Lana ', ' Blaise Hommage ', ' Dominic Egli ', ' Gileno Santana ', ' Dave Gisler ']",
8,Basel,Jazzkollektiv,2014-10-06,"['Johannes Gutfleisch ', ' Roberto Koch ', ' Oliver Pellet ']",
9,Winterthur,Uma,2014-10-06,['Uma '],Pop
