,location,event,date,artists,genre
0,Zürich,Top-Party-Band-Krokodili,2015-10-09,['Top Party Band Krokodili '],
1,Basel,Orgelspiel-zum-Feierabend,2015-10-09,['Roberto Rampini '],Classic
2,Dietikon,Feierabendmusik,2015-10-09,"['Olga Stepien ', ' Bernhard Hörler ']",Classic
3,Zürich,Miguel,2015-10-09,['Miguel '],
4,Basel,Gedenkkonzert-für-Boris-Nemtsov,2015-10-09,"[' Andrei Gavrilov ', ' Andrei Makarevich ']",Classic
5,Winterthur,Rise-Against,2015-10-09,"['Rise Against ', ' support: Refused ']",
6,Zürich,Belcanto,2015-10-09,[' Simone Kermes '],Classic
7,Basel,Basel-Plucks,2015-10-09,['Peter Croton '],Classic
8,Aarau,Riversidemosh-Presents,2015-10-09,[' No Consequence '],
9,Visp,Cinphonie-2015,2015-10-09,"[' Manuel Mengis ', ' Yannick Barman ']",Classic
10,null,New-Model-Army,2015-10-09,['New Model Army '],
11,Zürich,Irie-Révoltés,2015-10-09,"['Irie Révoltés ', ' Rdgldgrn ']",
12,Brugg,Silhouette-Tales,2015-10-09,"[' Irene Würsch ', ' Timo Zemp ', ' Sandra Strugalla ', ' Michi Abt ', ' Greg Obrist ']",
13,Zürich,Frittenbude,2015-10-09,['Frittenbude '],
14,Zürich,Frittenbude,2015-10-09,['Frittenbude '],
15,Winterthur,Philipp-Eden-Trio,2015-10-09,"[' Philipp Eden ', ' Dominique Girod ', ' Nicolas Stocker ']",
16,Zürich,Scott-Svosve-&-Funato-Pedretti,2015-10-09,"[' Richard Scott ', ' Tapiwa Svosve ', ' Hiroshi Funato ', ' Jean-Jacques Pedretti ']",
17,Montreux,Orchestre-de-la-Suisse-Romande,2015-10-09,[' Alexander Gavrylyuk '],Classic
18,Zürich,Chico-Freeman-&-Heiri-Känzig-Duo,2015-10-09,"[' Chico Freeman ', ' Heiri Känzig ']",
19,Aarau,Sales,2015-10-09,"['Sales ', ' Der Herr Polaris ']",
20,Zürich,Joseph-&-Maia,2015-10-09,['Joseph & Maia '],Pop
21,Schaffhausen,Elina-Duni-Quartet,2015-10-09,"[' Elina Duni ', ' Colin Vallon ', ' Lukas Traxel ', ' Norbert Pfammatter ']",
22,Ascona,Settimane-musicali-di-Ascona,2015-10-09,"['Miklós Perényi ', ' Benjamin Perényi ']",Classic
23,Winterthur,Carlos-Cipa,2015-10-09,"['Carlos Cipa ', ' Poppy Ackroyd ']",
24,Liebefeld,This-Is-Pan,2015-10-09,"['This Is Pan ', ' Matthias Kohler ', ' Lukas Thöni ', ' André Pousaz ', ' Gregor Hilbe ']",
25,Basel,Atlantic-Crossing,2015-10-09,"[' Roberto Bossard ', ' Mark Soskin ', ' Gildas Boclé ', ' Elmar Frey ']",
26,Aarau,Soen,2015-10-09,['Soen '],Electronic
27,Basel,Basel-Plucks,2015-10-09,['Pablo Marquez '],Classic
28,Thun,The-Tuts,2015-10-09,['The Tuts '],Pop
29,Zürich,Pat-Thomas-&-Kwashibu-Area-Band,2015-10-09,['Pat Thomas & Kwashibu Area Band '],
30,Zürich,Lukas-Brügger-Jazz-Orchestra,2015-10-09,"['Lukas Brügger Jazz Orchestra ', ' Lukas Brügger ', ' Thierry Kuster ', ' Niculin Janett ', ' Rafael Baier ', ' Nils Fischer ', ' Dave Blaser ']",
31,Rubigen,Madison-Violet,2015-10-09,['Madison Violet '],Pop
32,Zürich,Atmosphere,2015-10-09,['Atmosphere '],
33,Lausanne,Public-Image-Ltd,2015-10-09,['Public Image Ltd '],
34,Luzern,3-Dayz-Whizkey,2015-10-09,['3 Dayz Whizkey '],
35,Thun,The-Great-Park,2015-10-09,['The Great Park '],
36,Düdingen,PC-Worship,2015-10-09,['PC Worship '],
37,Luzern,Bodo-Maier-Quintett,2015-10-09,"[' Bodo Maier ', ' Mat Baldinger ', ' Aaron Liddard ', ' Marco Nenniger ', ' Reto Eisenring ']",
38,Sankt-Gallen,Soul-Gallen,2015-10-09,['Saun & Starr '],
39,Zürich,Latin-Touch,2015-10-09,[' dance animation by Alexander Martinez '],
40,Bern,Brain-Damage,2015-10-09,"['Brain Damage ', ' High Tone ']",
41,Basel,Do-the-Beng-Beng,2015-10-09,['Gotz Widmann '],Pop
