,location,event,date,artists,genre
0,Basel,Bachelorkonzert,2013-06-18,[' Debora Büttner '],Classic
1,Basel,Masterrezital,2013-06-18,[' Yun Wu '],Classic
2,Basel,Bachelorkonzert,2013-06-18,[' Vera Hiltbrunner '],Classic
3,Basel,Masterrezital,2013-06-18,[' Guanglie Yang '],Classic
4,Luzern,Blue-Soul-&-Me,2013-06-18,['Mark Tenger '],
5,Basel,Schluss-Konzerte,2013-06-18,"[' Diane Lambert ', ' Sergio Marrini ', ' Matthias Müller ', ' Joaquín Sáez Belmonte ', ' Vanessa Hunt Russell ']",Classic
6,null,Preisträger-Duo,2013-06-18,"['Sergey Koudriakov ', ' Sandi Toka Nova ']",Classic
7,Zürich,Klavierrezital,2013-06-18,['Christina Harnisch '],Classic
8,Kaufleuten,Zürich,2013-06-18,['Xavier Rudd '],
9,Zürich,Soirée-classique,2013-06-18,"['Andreas Ottensamer ', ' Stephan Koncz ', ' José Gallardo ', ' anschl. Andreas Ottensamer im Gespräch mit Susanne Kübler ']",Classic
10,Komplex-457,Zürich,2013-06-18,['Limp Bizkit '],
11,Basel,Masterrezital,2013-06-18,[' Soma Salat-Zakariás '],Classic
12,Les-Docks,Lausanne,2013-06-18,"['Papa Roach ', ' Glamour of the Kill ']",
13,Zürich,Landscape,2013-06-18,"[' Andreas Kunz ', ' Katya Polin ', ' Ellen Fallowfield ', ' Micaela Grau ', ' Francesco Negrini ']",Classic
14,Düdingen,Marnie-Stern,2013-06-18,['Marnie Stern '],Pop
