,location,event,date,artists,genre
0,Winterthur,In-Memoriam-Haig-Manoukian,2014-11-01,"[' Souren Baronian ', ' Cornelia Kraft ', ' Roger Girod ']",
1,Zürich,Allerheiligen,2014-11-01,"['Fabian Gubser ', ' Felix Gubser ']",Classic
2,Zürich,Jazznojazz,2014-11-01,"[' Irène Schweizer ', ' Jürg Wickihalder ']",
3,null,2.-Kammerkonzert,2014-11-01,"['Matthias Walpen ', ' Witold Moniewski ', ' Polina Peskina ', ' Markus Niederhauser ', ' Michael Mansson ', ' Andreas Gerber ']",Classic
4,Zürich,Werner-und-Company,2014-11-01,['Werner und Company '],Pop
5,Basel,Orgel-Fantasien,2014-11-01,['Andreas Jost '],Classic
6,Basel,Der-Kastrat-als-Spion,2014-11-01,"[' Simone Haering ', ' Dan Wiener ', ' Sara Bino ', ' Flavio Ferri-Benedetti ']",Classic
7,Kriens,B-Sides-Indoor-Festival,2014-11-01,['Jonathan Toubin '],
8,Luzern,B-Sides-Indoor-Festival,2014-11-01,"['Peaking Lights ', ' Son Lux ', ' Toumani & Sidiki ', ' Peter Broderick ']",Pop
9,Zürich,Lift-Up-My-Soul,2014-11-01,[' Peter Freitag '],Classic
10,Basel,Bury-Tomorrow,2014-11-01,"['Bury Tomorrow ', ' Hands Like Houses ']",
11,Zürich,Jazznojazz,2014-11-01,[' Jojo Mayer '],
12,Arlesheim,Musique-de-la-Chambre-du-Roi-mit-Nuria-Rial,2014-11-01,"[' Nuria Rial ', ' Sergio Alvares ', ' Eduardo Egüez ']",Classic
13,Basel,Spicy,2014-11-01,[' conductor: Meret Lüthi '],Classic
14,Zürich,Rhythm-&-Romance,2014-11-01,[' Thomas Grossenbacher '],Classic
15,Kriens,B-Sides-Indoor-Festival,2014-11-01,"['Sun Club ', ' Andra Kouyaté & Le Magic Foli ', ' Peaking Lights ']",
16,Basel,Faszination-Arkadien,2014-11-01,"[' Anne Schmid ', ' Giancarlo Pontiggia ']",Classic
17,Zürich,Viva-Caribe-Latin-Festival,2014-11-01,[' live: Pupy Y Los Que Son Son '],
18,Bern,Starbugs,2014-11-01,['Starbugs '],
19,Zürich,Opeth,2014-11-01,['Opeth '],
20,Aarau,Truckfighters,2014-11-01,"['Truckfighters ', ' White Miles ', ' Witchrider ']",
21,Pratteln,Bigelf,2014-11-01,['Bigelf '],
22,Zürich,Jazznojazz,2014-11-01,"[' Jay Beckenstein ', ' Tom Schuman ', ' Julio Fernandez ', ' Scott Ambush ', ' Lee Pearson ']",
23,Basel,Seat-Music-Session,2014-11-01,"['Saint Lu ', ' Marc Broussard ', ' Cleo Higgins ']",Pop
24,Zürich,Schmaz-and-The-Fabulous-Jukebox,2014-11-01,"[' Gallus Hächler ', ' Marcel Benedikt ', ' Rainer Fröhlich ']",Pop
25,Winterthur,Patchwork-Classics,2014-11-01,"[' Giovanni Reber ', ' Michael Giertz ']",Classic
26,Aarau,Vierfältig-Schweizer-Klänge-damals-und-heute,2014-11-01,"[' works by Caroline Charrière ', ' Helena Winkelman ']",Classic
27,Münchenbuchsee,Guten-Abend-Gut'-Nacht,2014-11-01,[' Marc Golta '],Classic
28,Zürich,Pan,2014-11-01,[' works by Martin Baumgartner '],Classic
29,Luzern,Irish-Folk-Festival,2014-11-01,"['Goitse ', ' Niamh Dunne & Sean Óg Graham ', ' Réalta ', ' Dónal Clancy ']",
30,Winterthur,Mugshot,2014-11-01,"[' Dave Meier ', ' Oliver Gywat ', ' Fredi Meier ']",
31,Zürich,Pierre-Omer's-Swing-Revue,2014-11-01,[' Mirel Wagner '],
32,Baden,Wynavalley-Oldtime-Jazzband,2014-11-01,"[' Peter C. Beyeler ', ' Shilo Buck ', ' Werner Gisin ', ' Heinz Glauser ', ' Max Keller ', ' Walter Daetwyler ', ' Special Guest Jo Bachmann ']",
33,Baden,Hommage-an-Edith-Piaf,2014-11-01,"[' Stella Palino ', ' Charlotte Torres ']",Pop
34,Zug,Cara,2014-11-01,['Cara '],
35,Zürich,Aziz-Sahmaoui-&-the-University-of-Gnawa,2014-11-01,"['Aziz Sahmaoui & the University of Gnawa ', ' Aziz Sahmaoui ', ' Hervé Sambe ', ' Alioune Wade ', ' Cheikh Dialoo ', ' Adhil Mirghani ']",
36,Basel,Taiichi-Kamimura-&-Chris-Wiesendanger-Quartet,2014-11-01,"[' Taiichi Kamimura ', ' Chris Wiesendanger ', ' Hiroshi Yoshino ', ' Manabu Hashimoto ']",
37,Uster,Brodbeck-Su,2014-11-01,"[' Jean-Paul Brodbeck ', ' Nat Su ']",
38,Aarau,Kishi-Bashi,2014-11-01,['Kishi Bashi '],Pop
