,location,event,date,artists,genre
0,Baden,Napoleon,2016-05-30,['Napoleon '],
1,Luzern,Master-Abschlusskonzerte,2016-05-30,"[' Mathieu Friz ', ' Raphael Loher ']",
2,Zürich,Liedrezital,2016-05-30,"['Werner Güra ', ' Christoph Berner ']",Classic
3,Zürich,Spektrumkonzert-Esprit-rude-esprit-doux,2016-05-30,"['Matthias Ziegler ', ' Fabio di Cásola ', ' Petya Mihneva ']",Classic
4,Zürich,Me-And-My-Drummer,2016-05-30,['Me And My Drummer '],Pop
5,Bern,Orchestre-de-Paris,2016-05-30,['Khatia Buniatishvili '],Classic
6,Pratteln,Haken,2016-05-30,['Haken '],
7,Dübendorf,Singer's-Tale,2016-05-30,"[' Bruno Jundt ', ' Levin Deger ', ' Andrea Grimm ']",
8,Zürich,Bleached,2016-05-30,['Bleached '],
9,Bern,The-Grand-Bay,2016-05-30,['The Grand Bay '],Pop
10,Zürich,Ronin-Ryhthm-Clan,2016-05-30,"[' Nik Bärtsch ', ' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
11,Zürich,Isbells,2016-05-30,['Isbells '],Pop
12,Zürich,Bruno-Spoerri,2016-05-30,"[' Christina Jaccard ', ' Bruno Spoerri ', ' Gregor Müller ', ' Patrick Sommer ', ' Arno Troxler ']",
