,location,event,date,artists,genre
0,Zürich,Monte-Carlo,2014-09-22,['Monte Carlo '],Pop
1,Zürich,Liederabend,2014-09-22,['Bryn Terfel '],Classic
2,Zürich,Konzert,2014-09-22,['Alexander Krichel '],Classic
3,Zürich,Preisträgerkonzert,2014-09-22,"['Kristina Zelenina ', ' Panagiotis Megarchiotis ', ' Alexander Kuznetsov ', ' Rafal Zolkos ', ' Paulina Maslanka ']",Classic
4,Zürich,Bullet,2014-09-22,"['Bullet ', ' support: Striker ', ' Stallion ']",
5,Luzern,Billy-Idol,2014-09-22,['Billy Idol '],
6,Zürich,The-John-Steel-Singers,2014-09-22,['The John Steel Singers '],
7,Zürich,Classic-Meets-Jazz,2014-09-22,"['Maurice Imhof ', ' Maurice Imhof ', ' Buddha Scheidegger ', ' Dave Ruosch ']",
8,Zürich,John-Herzig,2014-09-22,['John Herzig '],traditional
9,Zürich,C.-Gibbs,2014-09-22,['C. Gibbs '],Pop
10,Winterthur,Tall-Tall-Trees-&-Heidemann,2014-09-22,['Tall Tall Trees & Heidemann '],Pop
11,Zürich,Black-Earth-Band,2014-09-22,"[' Robert Chonia ', ' Ringo ', ' Danny Quao ', ' Officer Torro ', ' Othello Pacheco ', ' McSandy Abankwa ']",Pop
12,Zürich,Stacey-Kent,2014-09-22,"['Stacey Kent ', ' Stacey Kent ', ' Jim Tomlinson ', ' Graham Harvey ', ' Joshua Morrison ', ' Jeremy Brown ']",Pop
13,Luzern,Juggling-Jugulars,2014-09-22,['Juggling Jugulars '],
