,location,event,date,artists,genre
0,Basel,Vortragsstunde-Pflichtfach-Gesang,2013-03-26,['Almut Hailperin '],Classic
1,Zürich,Racine-Bucher-Sommer,2013-03-26,"[' Marianne Racine ', ' Michael Bucher ', ' Patrick Sommer ']",
2,Basel,AMG-Sinfoniekonzert,2013-03-26,[' Mikhail Pletnev '],Classic
3,Bern,Internationales-Jazzfestival-Bern,2013-03-26,['Shemekia Copeland '],
4,Zürich,Egyptian-Hip-Hop,2013-03-26,['Egyptian Hip Hop '],Pop
5,Zürich,Venezianische-Passion,2013-03-26,"[' Martin Bauder ', '  Annette Birkenmeier ', ' Mika Kamiya Tanner ', ' Emanuel Rütsche ', ' Martina Hofmann ', ' Dorothee Labusch ', ' Michael Birkenmeier ']",Classic
6,Zürich,Dena-Derose,2013-03-26,"[' Dena DeRose ', ' Darryl Hall ', ' Dre Pallemaerts ']",
7,Bern,Tanzmusik-rund-um-Wien,2013-03-26,"[' Praxedis Hug-Rütti ', ' Praxedis Genevieve Hug ']",Classic
8,Tonhalle,null,2013-03-26,['Dianne Reeves '],
9,Zürich,Christophe-Berthet,2013-03-26,"[' Christophe Berthet ', ' Frantz Loriot ', ' Sean Ali ', ' Carlo Costa ']",
10,Zürich,Pierre-Favre-Artist-in-Residence,2013-03-26,"[' Michel Seigner ', ' Peter K Frei ', ' Alfred Zimmerlin ', ' Pierre Favre ', ' Lauren Newton ']",
11,Luzern,No-Reduce,2013-03-26,"[' Christoph Irniger ', ' Dave Gisler ', ' Raffaele Bossard ', ' Nasheet Waits ']",
12,Zürich,Steaming-Satellites,2013-03-26,['Steaming Satellites '],
13,Bern,Internationales-Jazzfestival-Bern,2013-03-26,['Shemekia Copeland '],
