,location,event,date,artists,genre
0,Winterthur,Die-Samstagsmatinée,2013-09-14,"[' Marla Leigh ', ' Christian Berger ']",
1,Lyss,Carnage-Feast,2013-09-14,"['Decapitated ', ' Benighted ', ' Rompeprop ', ' Unfathomable Ruination ']",
2,Zürich,Vorabend-Dank-Buss-und-Bettag,2013-09-14,"['Peter Rey ', ' Felix Gubser ']",Classic
3,Zürich,Das-Jahr,2013-09-14,[' Els Biesemans '],Classic
4,Bern,Delirio-amoroso,2013-09-14,[' Valer Barna-Sabadus '],Classic
5,Luzern,Piano-Entertainment-Easy-Pop-Melodies,2013-09-14,['Christian Mettler '],Pop
6,Solothurn,Eleven-Rock-Festival,2013-09-14,"['Andromeda ', ' Red Circuit ']",
7,Winterthur,Bettagskonzert,2013-09-14,"[' Simone Stock ', ' Ursula Eittinger ', ' Dieter Wagner ', ' Kurt Müller Klusmann ', ' Peter Brechbühler ']",Classic
8,null,Ikarus-Pavillon-Konzerte,2013-09-14,"[' Tiziana Scandaletti ', ' Riccardo Piacentini ']",Classic
9,Thun,Sinfoniekonzert,2013-09-14,['Kaspar Zehnder '],Classic
10,Aarau,Bettagskonzert,2013-09-14,"[' Dela Hüttner ', ' Andreas Pohl ', ' Michael Feyfar ', ' Ernst Buscagne ']",Classic
11,Brunnen,Konzert,2013-09-14,[' Mattia Zappa '],Classic
12,Zürich,Bettagskonzert,2013-09-14,[' Christian Scheifele '],Classic
13,Zürich,Konzert-für-Kind-und-Krebs,2013-09-14,"[' Sumina Studer ', ' Sarah Kuo ', ' Shaina Kuo ', ' Hani Song ', ' Charlotte Wieser ', ' Benjamin Engeli ']",Classic
14,Kongresshaus,Zürich,2013-09-14,['Max Raabe & Palast Orchester '],
15,Amriswil,Alice,2013-09-14,['Alice '],Pop
16,Basel,Colette-Greder,2013-09-14,"[' Colette Greder ', ' Andrei Ichtchenko ', ' Fero Szanto ']",Pop
17,Zürich,Konzert,2013-09-14,[' Daria Zappa '],Classic
18,Interlaken,Kim-Wilde,2013-09-14,['Kim Wilde '],Pop
19,Huttwil,Grindcore-Night,2013-09-14,"['The Arson Project ', ' Whoresnation ']",
20,Winterthur,Out-of-Chaos,2013-09-14,"[' Dieter Meier ', ' Tobias Preisig ', ' Nicolas Rüttimann ', ' Ephrem Lüchinger ', ' Ralph Sonderegger ', ' Alessandro Giannelli ']",
21,Zürich,Status-Quo,2013-09-14,['Status Quo '],
22,Basel,Pergolesis-Stabat-Mater,2013-09-14,"['Oriane Pons ', ' Dominika Gajdzis ', ' Ina Hofmann ']",Classic
23,Volkshaus,Zürich,2013-09-14,['Wise Guys '],
24,Zürich,Yilian-Canizares,2013-09-14,"['Yilian Canizares ', ' Yilian Canizares ', ' Jerry Leonide ', ' David Brito ', ' Cyril Regamey ']",
25,Wil,Animals-&-Friends,2013-09-14,['Animals & Friends '],
26,Basel,David-Braid-Sextet,2013-09-14,"[' Marc Ullrich ', ' Domenic Landolf ', ' Lukas Wyss ', ' David Braid ', ' Stephan Kurmann ', ' Norbert Pfammatter ']",
27,Klosters,Return-to-the-Headhunters,2013-09-14,"[' Dave Maeder ', ' Saki Hatzigeorgiou ', ' Götz Arens ', ' Stefan Widmer ', ' Georgios Mikirozis ', ' Rolf Caflisch ']",
28,null,The-Dana-Fuchs-Band,2013-09-14,['The Dana Fuchs Band '],
29,Basel,To-Kill-A-King,2013-09-14,['To Kill A King '],
30,Zug,Soneros-de-Verdad,2013-09-14,['Soneros de Verdad '],
31,Zürich,Totemstack,2013-09-14,['Totemstack '],
32,Zürich,Suma-Covjek-Orkestar,2013-09-14,"[' Ivica Petrusic ', ' Leon Baldesberger ', ' Andy Hauser ', ' Philipp Hillebrand ', ' Tobias Pfister ']",
33,Vevey,Faust,2013-09-14,['Faust '],
34,Zürich,Fiesta-latina-candela-noche-habanera,2013-09-14,"['DJs El Clavito ', ' Manolo ', ' Pablo ', ' live: Janaina Mello & Band ']",
35,Aarau,Clear-Soul-Forces,2013-09-14,['Clear Soul Forces '],
36,Reussbühl,Martin-Goldenbaum,2013-09-14,['Martin Goldenbaum '],
37,Aarau,Boban-&-Marko-Markovic-Orkestar,2013-09-14,['Boban & Marko Markovic Orkestar '],
38,Buchs,Luuk,2013-09-14,['Luuk '],
39,Basel,Cheer-Accident,2013-09-14,['Cheer Accident '],Electronic
40,Sankt-Gallen,Bombino,2013-09-14,['Bombino '],
41,Zürich,Them-Fleurs,2013-09-14,"[' Samuel Schnydrig ', ' David Salzmann ', ' Nuél Schoch ', ' b) Riskant Arnold ', ' Jakob Stuhlert ']",
42,Chur,Los-Explosivos,2013-09-14,['Los Explosivos '],
43,Lausanne,D-or-Die-Weekender,2013-09-14,['DJs Sander Van Doorn '],
44,Zürich,Stanton-Warriors,2013-09-14,['Stanton Warriors '],
45,Kriens,Saisoneröffnung,2013-09-14,[' live: Vatican Shadow '],
