,location,event,date,artists,genre
0,Zürich,Bildreichtag,2013-11-30,"['Marianne Racine ', ' Jojo Kunz ']",Classic
1,Aarau,Duo-Lottchen,2013-11-30,"[' Sonja Huber ', ' Eva Buchmann ']",
2,Zürich,Adventskkonzert,2013-11-30,['Martin Schilling '],
3,Zürich,Vorabend-1.-Advent,2013-11-30,"['Benjamin Gubser ', ' Felix Gubser ']",Classic
4,Basel,Adventskonzert,2013-11-30,"[' Urban Walser ', ' Lysiane Salzmann ', ' Lukas Loss ']",Classic
5,Zürich,Adventskonzert,2013-11-30,['Martin Schilling '],
6,Luzern,Bolschoi-Don-Kosakenchor,2013-11-30,['Bolschoi Don Kosakenchor '],
7,Basel,Konzert-2,2013-11-30,"[' Xavier de Maistre ', ' Lilia Tripodi ']",Classic
8,Luzern,Piano-Entertainment,2013-11-30,['Herb Miller '],
9,Zürich,Caravane,2013-11-30,"[' Andrea Tsoro Panitz ', ' Jurij Drole ', ' Geert Dedapper ', ' Martin Mäder ']",
10,Künten,Zwischen-Himmel-und-Erde,2013-11-30,"[' Patricia Meier ', ' Vincent Zurkinden ']",
11,Bern,Konzert,2013-11-30,"[' Artur Cingujevs ', ' Ilya Lekhanov ']",Classic
12,Zürich,Venezianische-Weihnachten,2013-11-30,"[' Carmela Konrad ', ' Jan Thomer ', ' Felix Rienth ']",Classic
13,null,Klassik-trifft-Moderne,2013-11-30,[' Jieun Park '],Classic
14,Winterthur,Himmlische-Cäcilien-Klänge,2013-11-30,"[' Sophie Klussmann ', ' Christina Bock ', ' Jan Rusko ', ' Joa Helgesson ', ' works by Edward Rushton ']",Classic
15,Zürich,ClassiCanto-Chor-und-Kammerorchester-Zürich-Affoltern-Adventskonzert,2013-11-30,"['Tabea Herzog ', ' Eugenio Giovine ']",Classic
16,Basel,AMG-Sinfoniekonzerte,2013-11-30,[' Alexej Gorlatch '],Classic
17,Winterthur,Liederabend,2013-11-30,"['Ursina Leuenberger ', ' Sonja Egger ']",Classic
18,Eglisau,Adventskonzert,2013-11-30,[' Nicole Andris '],Classic
19,Zürich,Unerhört-Ein-Zürcher-Jazzfestival,2013-11-30,"[' Ernst-Ludwig Petrowsky ', ' Conrad Bauer ', ' Ulrich Gumpert ', ' Günter Baby Sommer ', ' Stephan Crump ']",
20,Wetzikon,Charityfestival,2013-11-30,[' Riders Connection '],
21,Pratteln,Es-wird-ein-Stern,2013-11-30,"['Quartett Gerhard ', ' Carl Wolf ']",Classic
22,null,Nadja-Räss-Meets-Madagaskar,2013-11-30,"[' Kilema ', ' Nadja Räss ', ' Gellé Talike ']",traditional
23,Aarau,Weihnächtliches-musikalisches-Bankett,2013-11-30,"[' Elisabeth Waldmeier ', ' Dieter Hobov ']",Classic
24,Zürich,Jan-Garbarek-Group-feat.-Trilok-Gurtu,2013-11-30,"['Jan Garbarek Group feat. Trilok Gurtu ', ' Jan Garbarek ', ' Rainer Brüninghaus ', ' Juri Daniel ', ' Trilok Gurtu ']",
25,Basel,Paul-Kalkbrenner,2013-11-30,['Paul Kalkbrenner '],Electronic
26,Schaffhausen,Irish-Nights,2013-11-30,"['The Banjo Hearts ', ' Altan ', ' Kila ']",
27,Freienstein,Transurban-Jazz-Quartet,2013-11-30,"[' Andrea Janser ', ' Florian Kolb ', ' Markus Bührer ', ' Ulrich Morales ']",
28,Winterthur,Rudy-Rotta-&-Band,2013-11-30,['Rudy Rotta & Band '],
29,Winterthur,Guilty-Andy-and-his-Defenders,2013-11-30,['Guilty Andy and his Defenders '],
30,Zürich,Shai-Maestro-Trio,2013-11-30,"['Shai Maestro Trio ', ' Shai Maestro ', ' Jorge Roeder ', ' Ziv Ravitz ']",
31,Basel,Ramón-Valle-Trio,2013-11-30,"[' Ramón Valle ', ' Omar Rodriguez Calvo ', ' Ernesto Simpson ']",
32,Zürich,Nachtschicht,2013-11-30,['Escapists '],
33,Aarburg,Manran,2013-11-30,['Manran '],
34,Thun,Gesing-Rohrer-Meyer,2013-11-30,"[' Klaus Gesing ', ' sax) Samuel Rohrer ']",
35,Zürich,Banda-Memphis,2013-11-30,"['Banda Memphis ', ' Pascal Krapf ', ' Sascha Zebic ', ' Tome Gjorgiev ', ' ']",Pop
36,Herisau,Ken-Stringfellow,2013-11-30,['Ken Stringfellow '],Pop
37,null,Eloquent,2013-11-30,"['Eloquent ', ' Flowtec ']",
38,Luzern,Penguins-By-Choice,2013-11-30,['Penguins By Choice '],
39,null,Christmas-Sessions-Bienne,2013-11-30,['Kim Wilde & Band '],Pop
40,Basel,Bashment-Night,2013-11-30,"["" Maj'Or Crew ""]",
41,Basel,The-Beatnuts,2013-11-30,['The Beatnuts '],
42,Oberentfelden,Sorepoint,2013-11-30,['Sorepoint '],
43,Lausanne,Stubborn-Heart,2013-11-30,['Stubborn Heart '],Pop
44,Sankt-Gallen,Meridian-Brothers,2013-11-30,['Meridian Brothers '],
45,Basel,Bitch-Queens,2013-11-30,[' Damaged Superstars '],
46,Zürich,Morning-Transfer,2013-11-30,"['Noëlle Bonvin ', ' Beat Feer ', ' Christophe Bucheli ', ' Eric Legroux ', ' Rolf Müller ']",
47,null,Miss-Kittin,2013-11-30,['Miss Kittin '],Electronic
