,location,event,date,artists,genre
0,Zürich,Andy-Gruber-Band,2016-04-22,['Andy Gruber Band '],traditional
1,Basel,Lilian's-White-Party,2016-04-22,['DJ Raykard '],Pop
2,Basel,Orgelspiel-zum-Feierabend,2016-04-22,['Martin Sander '],Classic
3,Dietikon,Feierabendmusik,2016-04-22,['Bernhard Hörler '],Classic
4,Zürich,Oomph,2016-04-22,['Oomph '],Electronic
5,Zürich,Plusmacher,2016-04-22,['Plusmacher '],
6,Zürich,Klavierabend,2016-04-22,['Konstantin Scherbakov '],Classic
7,Winterthur,The-Bosshoss,2016-04-22,"['The Bosshoss ', ' The Sore Loosers ', ' Viper Sniper ']",Pop
8,Bern,Internationales-Jazzfestival-Bern,2016-04-22,['T. S. Monk Sextet '],
9,Glattbrugg,Klassisches-Konzert,2016-04-22,"[' Markus Brönnimann ', ' Barbara Tillmann ', ' Ulrike Jacoby ', ' Muriel Schweizer ', ' Anita Jehli ', ' Jaël Bertschinger ']",Classic
10,Zürich,Les-espaces-acoustiques,2016-04-22,[' Esther Fritzsche '],Classic
11,Pratteln,Borknagar,2016-04-22,"['Borknagar ', ' Kampfar ', ' Diabolical ']",
12,Basel,Liederabend,2016-04-22,"['Lia Andres ', ' Debora Büttner ', ' Raphael Höhn ', ' Tobias Wicky ', ' Maki Wiederkehr ', ' Elina Kaykova ']",Classic
13,Bern,Schuberts-Tragische,2016-04-22,[' Veronika Eberle '],Classic
14,Basel,Jazzfestival-Basel,2016-04-22,"[' Kenny Garrett ', ' Vernell Brown ', ' Corcoran Holt ', ' Marcus Baylor ', ' Rudy Bird ']",
15,null,Konzert,2016-04-22,[' Tine Thing Helseth '],Classic
16,Bern,Oli-Kehrli,2016-04-22,['Oli Kehrli '],Pop
17,Bern,Inside-the-Baxter-Building,2016-04-22,['Inside the Baxter Building '],Electronic
18,Zürich,Die-Musik-Rundschau,2016-04-22,"[' Alex the Flipper ', ' Wrongkong ']",Electronic
19,Zürich,Buck-Wolfarth,2016-04-22,"[' Christian Buck ', ' Christian Wolfarth ']",
20,Luzern,Kontraste-I,2016-04-22,[' Roman Blum '],Classic
21,Zürich,Nada-Surf,2016-04-22,"['Nada Surf ', ' Farewell Dear Ghost ']",
22,Münchenstein,Karikatura,2016-04-22,['Karikatura '],
23,Heimberg,Die-Steinkönigin,2016-04-22,"[' Silvia Jost ', ' Kathrin Hartmann ']",Classic
24,Zürich,Tankcsapda,2016-04-22,['Tankcsapda '],
25,Zürich,Sediment,2016-04-22,"[' Thomas Fischli ', ' Patricia Wyder ']",
26,Thun,Lifestream,2016-04-22,"[' Fabian Baur ', ' Simon Rupp ', ' Philipp Bühlmann ', ' Daniel Weber ']",
27,Schaffhausen,Red-Hot-Chilli-Pipers,2016-04-22,['Red Hot Chilli Pipers '],
28,Zürich,Il-Tempo-Gigante,2016-04-22,['Il Tempo Gigante '],Electronic
29,Basel,Jazzfestival-Basel,2016-04-22,"[' Johannes Enders ', ' Orrin Evans ', ' Joris Teepe ', ' Howard Curtis ']",
30,Zürich,Heymoonshaker,2016-04-22,"[' Andrew Balcon ', ' David Crowe ']",
31,Zürich,Musik-im-Rausch,2016-04-22,"['Sabina Leone ', ' Deborah Marchetti ', ' Jonas Iten ', ' Daniel Vaiman ']",Classic
32,Liebefeld,Simon-Spiess-Trio,2016-04-22,"[' Simon Spiess ', ' Bänz Oester ', ' Jonas Ruther ']",
33,Romanshorn,Rosset-Meyer-Geiger,2016-04-22,"[' Josquin Rosset ', ' Gabriel Meyer ', ' Jan Geiger ']",
34,Winterthur,Giuda,2016-04-22,"['Giuda ', ' Faz Waltz ']",
35,Winterthur,Skerryvore,2016-04-22,['Skerryvore '],
36,null,Tomas-Sauter,2016-04-22,"[' Ralph Alessi ', ' Luzius Schuler ', ' Tomas Sauter ', ' Dominik Burkhalter ']",
37,Zürich,Bukowski-&-Spezialmaterial,2016-04-22,['Fenster '],Electronic
38,Thun,Small-Time-Giants,2016-04-22,['Small Time Giants '],
39,Zürich,Adrian-Frey-Quintet,2016-04-22,"[' Daniel Schenker ', ' Felix Utzinger ', ' Adrian Frey ', ' Patrick Sommer ', ' Pius Baschnagel ']",
40,Aarau,J-Who,2016-04-22,['J Who '],
41,Thun,David-Hope,2016-04-22,['David Hope '],
42,Bern,Marcel-Zaes-Isomorph,2016-04-22,"['Classicus Quartet ', ' József Rácz ', ' Réka Baksai ', ' Péter Tornyai ', ' Tamás Zétényi ']",Classic
43,Zürich,Latin-Touch,2016-04-22,[' dance animation by Alexander Martinez '],
44,Basel,Nachtklang-Variationen-und-Veränderungen,2016-04-22,"['Isabelle Schnöller ', ' Matthias Arter ', ' Markus Niederhauser ', ' Matthias Bühlmann ', ' Olivier Darbellay ']",Classic
45,Luzern,Clinton-Fearon,2016-04-22,['Clinton Fearon '],
