,location,event,date,artists,genre
0,Zürich,Flush-After-Hours,2013-10-20,"['DJs Silicone Soul ', ' Soukie & Windish ']",
1,Laufen,Jazz-Matinee,2013-10-20,"[' Peter Gottstein ', ' Erich Möschler ', ' Kurt Schlup ', ' Werner Siegenthaler ', ' Urs Brunner ', ' Erwin Bieri ']",
2,null,Matinéekonzert,2013-10-20,"['Martina Gmeinder ', ' Celia Längle ', ' Iván Kárpáti ']",Classic
3,Zürich,Grenzen,2013-10-20,"['Haika Lübcke ', ' Martin Frutiger ', ' Felix-Andreas Genner ', ' Diego Baroni ', ' Urs Dengler ']",Classic
4,Winterthur,Musik-und-Worte,2013-10-20,"[' Elena González ', ' Ai Yamamura ']",Classic
5,Zürich,Die-kleinen-Bearbeitungen,2013-10-20,[' Andreas Jost '],Classic
6,Zürich,True-as-Steel-Revival,2013-10-20,"[' Holy Cross ', ' Crusher ']",
7,Aarau,Entlang-der-Neuen-Seidenstrasse-Teatime-Konzerte,2013-10-20,"['Gerry Hemingway ', ' Yang Jing ']",
8,Luzern,D.O.A.,2013-10-20,['D.O.A. '],
9,Zürich,38.-Kiwanis-Preisträgerkonzert,2013-10-20,"[' Alessandro Chiavetta ', ' Raul Calvo Royo ']",Classic
10,Zürich,Hör-mein-Bitten-Hear-My-Prayer,2013-10-20,"[' Eun-Ah Cho-Nitschke ', ' Sarah Maeder ', ' Patrycja Pakiela ']",Classic
11,Basel,Tonscherben,2013-10-20,[' Anita Leuzinger '],Classic
12,Baden,Konzert,2013-10-20,[' Edna Stern '],Classic
13,Zürich,Free-Like-a-River,2013-10-20,"['Malcolm Green ', ' Gallus Hächler ', ' Marcel Benedikt ', ' Rainer Fröhlich ']",Pop
14,Köniz,Au-bord-du-Lac-Léman,2013-10-20,"[' Christiane Gnägi ', ' Yuka Oechslin ']",Classic
15,Basel,Soirée-lyrique,2013-10-20,"['Christina Metz ', ' Reto Reichenbach ', ' Jessie Gu ']",Classic
16,Wädenswil,Streuet-aus-die-Blumen,2013-10-20,"[' María Cristina Kiehr ', ' Frithjof Smith ', ' Hélène Schmitt ', ' Bernhard Maurer ', ' Jonathan Rubin ', ' Vital Julian Frey ']",Classic
17,Zürich,I-Have-a-Dream,2013-10-20,"['Christina Jaccard ', ' Dave Ruosch ', ' Daniel Pezzotti ', ' Andreas Schmid ']",Pop
18,Zürich,Lester-Menezes-Trio,2013-10-20,"['Lester Menezes Trio ', ' Lester Menezes ', ' Dominique Girod ', ' Norbert Pfammatter ']",
19,Luzern,Antonio-Farao-Trio,2013-10-20,"[' Antonio Faraò ', ' Martin Gjakonovski ', ' Vladimir Kostadinovic ']",
20,Luzern,Brendan-Walsh,2013-10-20,['Brendan Walsh '],
21,Bern,Sag-welch-wunderbare-Träume,2013-10-20,"['Marianne Wälchli ', ' Anthony Di Giantomasso ']",Classic
22,Winterthur,Famous-October,2013-10-20,"[' Sarah Bowman ', ' Rene Coal Burrrell ']",Pop
23,Zürich,BRNS,2013-10-20,['BRNS '],Pop
24,Rubigen,Bauchklang,2013-10-20,['Bauchklang '],Pop
25,Schaffhausen,Heymoonshaker,2013-10-20,['Heymoonshaker '],
26,Zürich,Jay-Z,2013-10-20,['Jay-Z '],
27,Winterthur,Metall-Magnet-Wechselschläge-am-Takt-der-Zeit,2013-10-20,['Sebastian Hofmann '],Classic
28,Zürich,Sacri-Cuori,2013-10-20,['Sacri Cuori '],Pop
29,Zürich,Alex-Hepburn,2013-10-20,['Alex Hepburn '],Pop
30,Winterthur,BB-&-The-Blues-Shacks,2013-10-20,['BB & The Blues Shacks '],
31,null,Mike-Stern-Band,2013-10-20,"['Mike Stern Band ', ' Mike Stern ', ' Bob Malach ', ' Tom Kennedy ', ' Keith Carlock ']",
